chrom	length	bases	mean	min	max
scaffold_1	6137164	186071314	30.32	0	809
scaffold_1_region	6137164	186071314	30.32	0	809
scaffold_2	4972404	150528020	30.27	0	381
scaffold_2_region	4972404	150528020	30.27	0	381
scaffold_3	4857108	143146982	29.47	0	179
scaffold_3_region	4857108	143146982	29.47	0	179
scaffold_4	4183659	122478789	29.28	0	120
scaffold_4_region	4183659	122478789	29.28	0	120
scaffold_5	4154191	120581608	29.03	0	251
scaffold_5_region	4154191	120581608	29.03	0	251
scaffold_6	3981587	131099608	32.93	0	3139
scaffold_6_region	3981587	131099608	32.93	0	3139
scaffold_7	3870736	119307787	30.82	0	2825
scaffold_7_region	3870736	119307787	30.82	0	2825
scaffold_8	3291039	98489752	29.93	0	91
scaffold_8_region	3291039	98489752	29.93	0	91
scaffold_9	32403	39025306	1204.37	10	1815
scaffold_9_region	32403	39025306	1204.37	10	1815
total	35480291	1110729166	31.31	0	3139
total_region	35480291	1110729166	31.31	0	3139
