chrom	length	bases	mean	min	max
scaffold_1	6137164	310905674	50.66	0	2221
scaffold_1_region	6137164	310905674	50.66	0	2221
scaffold_2	4972404	244205933	49.11	0	491
scaffold_2_region	4972404	244205933	49.11	0	491
scaffold_3	4857108	240568308	49.53	0	186
scaffold_3_region	4857108	240568308	49.53	0	186
scaffold_4	4183659	198763503	47.51	0	396
scaffold_4_region	4183659	198763503	47.51	0	396
scaffold_5	4154191	196892352	47.40	0	12587
scaffold_5_region	4154191	196892352	47.40	0	12587
scaffold_6	3981587	212534422	53.38	0	4948
scaffold_6_region	3981587	212534422	53.38	0	4948
scaffold_7	3870736	195952661	50.62	0	4233
scaffold_7_region	3870736	195952661	50.62	0	4233
scaffold_8	3291039	166744193	50.67	0	377
scaffold_8_region	3291039	166744193	50.67	0	377
scaffold_9	32403	26813525	827.50	0	1137
scaffold_9_region	32403	26813525	827.50	0	1137
total	35480291	1793380571	50.55	0	12587
total_region	35480291	1793380571	50.55	0	12587
