chrom	length	bases	mean	min	max
scaffold_1	6137164	275387482	44.87	0	837
scaffold_1_region	6137164	275387482	44.87	0	837
scaffold_2	4972404	221726836	44.59	3	308
scaffold_2_region	4972404	221726836	44.59	3	308
scaffold_3	4857108	216174676	44.51	0	292
scaffold_3_region	4857108	216174676	44.51	0	292
scaffold_4	4183659	185346282	44.30	1	96
scaffold_4_region	4183659	185346282	44.30	1	96
scaffold_5	4154191	182519398	43.94	3	6627
scaffold_5_region	4154191	182519398	43.94	3	6627
scaffold_6	3981587	194953409	48.96	0	4293
scaffold_6_region	3981587	194953409	48.96	0	4293
scaffold_7	3870736	173291744	44.77	0	3850
scaffold_7_region	3870736	173291744	44.77	0	3850
scaffold_8	3291039	144982883	44.05	2	103
scaffold_8_region	3291039	144982883	44.05	2	103
scaffold_9	32403	21138647	652.37	346	928
scaffold_9_region	32403	21138647	652.37	346	928
total	35480291	1615521357	45.53	0	6627
total_region	35480291	1615521357	45.53	0	6627
