NAME,SPECIES,STRAIN,NANOPORE,ILLUMINA,SUBPHYLUM,PHYLUM,LOCUS,RNASEQ
Aspergillus_tubingensis_DFA,Aspergillus tubingensis,DFA,4632_Nanopore.fastq.gz,4632,Pezizomycotina,Ascomycota,ABZX51,A_tubingensis
